emails,category
"'Dear All,  By the deadline, following people have submitted their name:-  Anish Dhakal Biplav Shrestha Anushka Maharjan Akankshya Upadhaya Nischal Aryal Dipesh Bhandari Mohan Bomrel Subin Tha Shrestha Sharun Sangat Subigya Nepal Bipin Paudel Prayush Shrestha Abhusan Gautam Suman Maharjan Rojan Maharjan Manish Dangi Nikita Gautam  Thank you very much for your interest. For this time, Sharun Sangat is selected. Rest of you will be given chance later.  Congratulation Sharun. Please come and collect the book from my desk in your free time today. The deadline for submitting the final e-copy is Thursday night 12:00 am. I am keeping pressure on you as it is urgent task.  Thanks,  Bijaya.  On Tue, Jan 6, 2015 at 5:07 PM, Bijaya Shrestha < bijaya.shrestha@deerwalk.edu.np> wrote:  > Dear All, > > We are looking for a typist from students. You are supposed to type around > 12,000 words and will be paid for 6 hours. You have to finish the task in 2 > days of time. > > If you are really good in using MS word and can type in average speed > please send me your name late by 10:00 am tomorrow, 7th January, 2015. > > Thanks, > > Bijaya. > '",3
"""Please utilize this form to help the college management be on its toes at all times. Bulbs missing, Curtains dirty, Dustbin missing - whatever the case be - use this form to point out your concerns to us. The college administration will take immediate measures. Try not to include requests pertaining to College Library and Internet Issues as they are being managed by student body. For these requests, you are expected to reach out to them directly. If you feel that you request has gone unattended feel free to re-post he request again.    I've invited you to fill out the form DWIT Facilities Maintenance Request Form. To fill it out, visit: https://docs.google.com/a/deerwalk.edu.np/forms/d/1cxIguGuuZkiQbJKv-O3eubm0_wOLuUhuEeotwG9SH_w/viewform?c=0&w=1&usp=mail_form_link """,3
"'Dear All,  Attached is the final routine for Batch 2017, SEM III. Please go through it and manage accordingly.  Please communicate for necessary changes.  Thanks,  Bijaya. '",3
"""Dear All, Notice has been sent regarding the upcoming parents meeting. You might have informed your parents regarding the meeting. To make it easier for planning, school is conducting survey on how many of your parents are attending the meeting? Please kindly fill the shared form by 10:00 am tomorrow. If, your parents are not attending the meeting, you must specify the applicable reason. Thanks, Bijaya.     I've invited you to fill out the form Parents Meeting 2015. To fill it out, visit: https://docs.google.com/a/deerwalk.edu.np/forms/d/10byrGt-YEuize7FD7pWZNwCTdSNqvimGoJm4fUeI9Pw/viewform?c=0&w=1&usp=mail_form_link """,3
"'Dear All,  Till now i have received the responses from 19 students out of 135. What about the rest? Din\'t you inform? This can lead to serious issue. Answer asap either ""Yes"" or ""NO"" in the shared form.  Thanks,  Bijaya. '",3
"'Dear All,  Please do not use the food item in your class. If you want to celebrate the birthday or any kind of occasion you should use the college canteen.Make sure room is neat and clean before you leave the classroom. If such cases is remains again whole class will be punished.  Thanks. Amrit Silwal '",3
"'Hello All,  Everyone is requested to fill the response form for the parents meeting ASAP. It will only take 2 minutes of your time. Please do co-operate.  Thanks, Nikita Gautam '",3
"'Amrit,  I totally agree with you. I know these are students of batch 2018 celebrating the birthday. CRs Anuska and Osheen meet me asap. This is serious.  Thanks,  Bijaya.  On Thu, Jan 8, 2015 at 6:23 PM, Amrit Silwal <amrit.silwal@deerwalk.edu.np> wrote:  > Dear All, > > Please do not use the food item in your class. If you want to celebrate > the birthday or any kind of occasion you should use the college > canteen.Make sure room is neat and clean before you leave the classroom. If > such cases is remains again whole class will be punished. > > Thanks. > Amrit Silwal > '",3
"""Due to the problem in WiFi these days, we are confused exactly what might be the root of the problem. Therefore, we want to conduct a small survey regarding the problem so we can get to the proper decision to eradicate the WiFi problem. Support us by filling out this form.  I've invited you to fill out the form Regarding Internet Issue . To fill it out, visit: https://docs.google.com/a/deerwalk.edu.np/forms/d/1MxDUXt5wtSjNcD0zi8vZez5Kq4JewpMqb4TLfTPxoVo/viewform?c=0&w=1&usp=mail_form_link """,3
"'Dear Students,  DWIT is about to launch the Harvard CS50 course (https://cs50.harvard.edu) starting from Sunday at 4:30 p.m. to 6:30 p.m.  Everyone is invited and I look forward to meet you all during that session.  I would like to mention a few thing about this course:  0. The objective of the course is to teach you how to learn different programming languages. The objective is not to make you experts but to make you knowledgeable and confident enough to learn on your own.  1. While we cannot do everything according the Harvard standard, we will try to accommodate the course as per our Nepali context and resources.  2. It will be held every weekend on Saturday afternoons from 11:00 am to 1:00 pm. (except this weekend)  3. First and Second sessions are compulsory and rest of sessions are optional. But you have to maintain certain degree of class participation and presence to claim that they have successfully completed the course.  4. The actual course in the Harvard website is 12 weeks long, with two 1 hour lectures every week, and it introduces many different ideas and concepts. However, we are attempting to cover it in 7 weeks. I hope to cover most of the stuff in the course, but it might not be possible that I will be able to go through all of them. Therefore, you should expect that I will assign some of the material for self study.  5. Engineering is not a spectator sport. While there will not be any quizzes or exams, assignments will be given. Students attending the class will be expected to complete a problem set given in https://cs50.harvard.edu/psets  6. At the end of the session, students will be asked to do a group project. The projects will be accessed by other faculty members and the best project will be given an award.   Best Regards, Sudarshan Guruacharya '",3
"""Hello All, Please fill the form ASAP. We encourage you to take part in the Fest. If you've never been to stage this is your chance. GRAB IT AND EXPLORE YOUR INNER TALENT.   I've invited you to fill out the form DeerFest Participation Form. To fill it out, visit: https://docs.google.com/a/deerwalk.edu.np/forms/d/1YEjkDhrtoMubSp_XLmACn00CVQovnASnprpH3lgwpS8/viewform?c=0&w=1&usp=mail_form_link """,3
"'CONGRATULATION TO ALL TEAM MEMBERS. GREAT JOB On Jan 12, 2015 9:34 AM, ""Bijaya Shrestha"" <bijaya.shrestha@deerwalk.edu.np> wrote:  > Great Job. We are eager to vibrate our ear drum with such good news from > other DWITians. > > Thanks, > > Bijaya. > > On Sun, Jan 11, 2015 at 10:50 PM, Bidish Acharya < > bidish.acharya@deerwalk.edu.np> wrote: > >> Hi All, >> >> We, a group of students from the batch of 2016, are more than glad to >> announce that our website http://merohostel.com/ is LIVE now! >> >>  INTRODUCTION  >> >> Merohostel.com is the ONLY website in Nepal to provide the information >> of hostels inside the Kathmandu valley. Every year, roughly 10,000+ >> students from out of the valley come to Kathmandu to pursue their higher >> studies. Most of them do not have a place to live in so they reside in >> hostels. Searching hostels in preferred choice can grow as intense as >> walking along the streets and visiting hostels door-to-door. So, >> acknowledging that problem, we have provided an easy-to-search solution to >> all the students. With the help of this website, searching can be really >> easy and comfortable for the students. >> >>  OUR MISSION  >> >> To provide online information and services to the students who are in >> search of hostels to live in. >> >> Our Team: http://merohostel.com/aboutUs >> >> Do visit the website, like our page on Facebook ( >> https://www.facebook.com/merohostel) and send your words to us. >> >> Sincerely, >> Bidish Acharya >> (on behalf of merohostel.com team) >> > > '",3
"""Hi All,  Its great to see so many of you interested to participate in the upcoming annual day. Pls ensure that the final submissions deadline is 5:00 PM, Jan 15th 2015.  Unless and until, something really 'exciting' , 'wacky', and 'ingenious' performance is proposed we will not be bale to take in more.  Thanks. """,3
'Pls log-out from Internet Connection immediately! Everyone!  Thanks. ',3
"""Not if you are working for one of the college's sites! Rest, log-out!  On Mon, Jan 12, 2015 at 5:03 PM, hitesh karki <hitesh.karki@deerwalk.edu.np> wrote:  > Pls log-out from Internet Connection immediately! Everyone! > > Thanks. > """,3
'How did this happen? Alignment of photos??  [image: Inline image 1]  2015-01-12 19:16 GMT+05:45 hitesh karki <hitesh.karki@deerwalk.edu.np>:  > > [image: Inline image 1] > ',3
"""If you all are in a rush to go home and not fix issues like these saying these are 'inherent' issues, I can fix them for you. I am disappointed that you did not bother to sort this out. You thought you did your part. Job not done well for me is worse than not doing anything.   Think twice re. how many of you would really really want to continue with this club. I have dozens of people lined up. Please co-operate and help you editors.  2015-01-12 19:16 GMT+05:45 hitesh karki <hitesh.karki@deerwalk.edu.np>:  > > [image: Inline image 1] > """,3
"'Hi All,  Thank you for your overwhelming response to participate in upcoming Annual Day planned for Feb 20th, 2015.  Below is the list of performers who has shown interest to perform thus far.  2018  CLASS REP - Osheen Shrestha   SONGS  - Nischal , Kinar - Nischal , Sibesh , Bishal - Nishcal , Dipesh - Manish, Sushant, Shibesh, Sajak - Abishek, Bishal  DRAMA  - Yashin, Shreeyansh, Manish, Sajak, Raman, Aasha, Utkrista, Navaraj, Munmun, Abhisek ( THEME : Women harrasment )  DANCE - Osheen, Shreya, Utriksta, Aasha , Munmun, Prakriti -------------------------------------------------------------------------------------------------------------------------------------------- 2018  CLASS REP - Anushka Maharjan   SONGS - Dipesh Bhandari Solo - Dipesh Bhandari & Prayush Shrestha - Amun Kharel  DANCE - Mallika, Akankshya, Urusha, Ojaswi, Asmita, Anushka -------------------------------------------------------------------------------------------------------------------------------------------- 2017  CLASS REP - Nikita Gautam   SONGS - Binod A, Binod , Umang, Anmol, Barsha  DANCE - Shila, Nisha, Aswin, Rishav, Snajay, Sudip, Umang, Nikita  PLAY - Shila, Binod, Nisha, Aswin, Rishav, Sharun, Umang, Subin, Suman, Nikita, Umesh  -------------------------------------------------------------------------------------------------------------------------------------------- 2017  CLASS REP - Mohan Bomrel   NOT SUBMITTED  -------------------------------------------------------------------------------------------------------------------------------------------- 2016  CLASS REP - Sameer Koirala   SONGS - Sushant, Bimal, Anil  DANCE - Bidish, Anju, Anish, Suman, Sachin, Ashish, Sanjeev, Bimal, Anil  PLAY - Bidish, Sandesh, Sameer, Surya, Kundan, Bimal -------------------------------------------------------------------------------------------------------------------------------------------- 2016  CLASS REP - Sagar Giri   NOT SUBMITTED  -------------------------------------------------------------------------------------------------------------------------------------------- 2015  CLASS REP - Pratibh Acharya   NOT SUBMITTED  --------------------------------------------------------------------------------------------------------------------------------------------  As the deadline is 5:00 PM, 15th Jan, 2015 I am assuming that CRs from classes who have NOT submitted the names of performers before the deadline.   Thanks.  PS: Please contact your  Class Representatives  should you feel there needs to be a change.   Class Representatives, please do not initiate a new email. Continue with this email chain.   '",3
"'Dear All,  Attached is the NIBL Accounts Number of total 60 Students. Please check your name as there are some other account numbers also listed in sheet. Few accounts are yet to open or still on process, which will be completed by this week. Please visit NIBL Putalisadak office after 10 days for ATM card and e-banking facility.  Thanks. Amrit Silwal '",3
"'2017  CLASS REP -Mohan Bomrel   SONGS -Barsha, Umang, Bipin  DANCE -Barsha, Nisha, Anish,Ashmita, Umang, Alan, Rishav, Sanjay  DRAMA -Ruby, Asmita, Barsha, Sharun,Nisha,Anish, Umang, Dipesh,Shrijak, Abhusan,Umesh, Thanks,  PS: These are the students from SECTION A only who has shown interest to participate in upcoming Annual Day.  On Tue, Jan 13, 2015 at 9:45 PM, hitesh karki <hitesh.karki@deerwalk.edu.np> wrote:  > Hi All, > > Thank you for your overwhelming response to participate in upcoming Annual > Day planned for Feb 20th, 2015. > > Below is the list of performers who has shown interest to perform thus far. > > 2018  CLASS REP - Osheen Shrestha  > > SONGS > > - Nischal , Kinar > - Nischal , Sibesh , Bishal > - Nishcal , Dipesh > - Manish, Sushant, Shibesh, Sajak > - Abishek, Bishal > > DRAMA > > - Yashin, Shreeyansh, Manish, Sajak, Raman, Aasha, Utkrista, Navaraj, > Munmun, Abhisek ( THEME : Women harrasment ) > > DANCE > - Osheen, Shreya, Utriksta, Aasha , Munmun, Prakriti > > -------------------------------------------------------------------------------------------------------------------------------------------- > 2018  CLASS REP - Anushka Maharjan  > > SONGS > - Dipesh Bhandari Solo > - Dipesh Bhandari & Prayush Shrestha > - Amun Kharel > > DANCE > - Mallika, Akankshya, Urusha, Ojaswi, Asmita, Anushka > > -------------------------------------------------------------------------------------------------------------------------------------------- > 2017  CLASS REP - Nikita Gautam  > > SONGS > - Binod A, Binod , Umang, Anmol, Barsha > > DANCE > - Shila, Nisha, Aswin, Rishav, Snajay, Sudip, Umang, Nikita > > PLAY > - Shila, Binod, Nisha, Aswin, Rishav, Sharun, Umang, Subin, Suman, Nikita, > Umesh > > > -------------------------------------------------------------------------------------------------------------------------------------------- > 2017  CLASS REP - Mohan Bomrel  >  NOT SUBMITTED  > > -------------------------------------------------------------------------------------------------------------------------------------------- > 2016  CLASS REP - Sameer Koirala  > > SONGS > - Sushant, Bimal, Anil > > DANCE > - Bidish, Anju, Anish, Suman, Sachin, Ashish, Sanjeev, Bimal, Anil > > PLAY > - Bidish, Sandesh, Sameer, Surya, Kundan, Bimal > > -------------------------------------------------------------------------------------------------------------------------------------------- > 2016  CLASS REP - Sagar Giri  >  NOT SUBMITTED  > > -------------------------------------------------------------------------------------------------------------------------------------------- > 2015  CLASS REP - Pratibh Acharya  >  NOT SUBMITTED  > > -------------------------------------------------------------------------------------------------------------------------------------------- > > As the deadline is 5:00 PM, 15th Jan, 2015 I am assuming that CRs from > classes who have NOT submitted the names of performers before the deadline. > > > Thanks. > > PS: Please contact your  Class Representatives  should you feel there > needs to be a change. > >  Class Representatives, please do not initiate a new email. Continue with > this email chain.   > > > > '",3
"'Dear All,  Because of some technical reason, you have to add the port number 8053 to the link for ordering food. Until the problem is solved use the link below:-  http://system.deerwalkfoods.com:8053/  Thanks,  Bijaya. '",3
"""Hi All,  Thank you for your overwhelming response to participate in upcoming Annual Day planned for Feb 20th, 2015. Below is the list of performers who has shown interest to perform thus far.       2018 CLASS REP - Osheen Shrestha      SONGS     - Nischal , Kinar     - Nischal , Sibesh , Bishal     - Nishcal , Dipesh     - Manish, Sushant, Shibesh, Sajak     - Abishek, Bishal     DRAMA     - Yashin, Shreeyansh, Manish, Sajak, Raman, Aasha, Utkrista, Navaraj, Munmun, Abhisek    (    THEME : Women harrasment )     DANCE     - Osheen, Shreya, Utriksta, Aasha , Munmun, Prakriti, Safal Neupane, Urusha Puri.  --------------------------------------------------------------------------------------------------------------------------------------------      2018 CLASS REP - Anushka Maharjan      SONGS     - Dipesh Bhandari Solo     - Dipesh Bhandari & Prayush Shrestha     - Amun Kharel     DANCE     - Mallika, Akankshya, Urusha, Ojaswi, Asmita, Anushka --------------------------------------------------------------------------------------------------------------------------------------------      2017 CLASS REP - Nikita Gautam      SONGS     - Binod A, Binod , Umang, Anmol, Barsha     DANCE     - Shila, Nisha, Aswin, Rishav, Snajay, Sudip, Umang, Nikita     PLAY     - Shila, Binod, Nisha, Aswin, Rishav, Sharun, Umang, Subin, Suman, Nikita, Umesh  --------------------------------------------------------------------------------------------------------------------------------------------      2017 CLASS REP - Mohan Bomrel      SONGS     -Barsha, Umang, Bipin     DANCE     -Barsha, Nisha, Anish,Ashmita, Umang, Alan, Rishav, Sanjay     DRAMA     -Ruby, Asmita, Barsha, Sharun,Nisha,Anish, Umang, Dipesh,Shrijak, Abhusan,Umesh, --------------------------------------------------------------------------------------------------------------------------------------------      2016 CLASS REP - Sameer Koirala      SONGS      - Sushant, Bimal, Anil     DANCE     - Bidish, Anju, Anish, Suman, Sachin, Ashish, Sanjeev, Bimal, Anil, Asmita, Prabina     PLAY     - Bidish, Sandesh, Sameer, Surya, Kundan, Bimal, Sushant Gurung, Anil Lama, Anish Thakuri, Abhisekh Gupta, Pankaj KC and Suman Thapa.  --------------------------------------------------------------------------------------------------------------------------------------------  As the deadline is 5:00 PM, 15th Jan, 2015 I am assuming that CR's from classes who have NOT submitted the names of performers before the deadline.  Thanks.  PS: Please contact your Class Representatives should you feel there needs to be a change. Class Representatives, please do not initiate a new email. Continue with this email chain. """,3
"""Hello All,  Sorry for the late response for the participation list for our class. I take full responsibility for it.  Song  -  Bhawana Dahal  Thanks, Pratibh Acharya   On Thu, Jan 15, 2015 at 5:55 PM, hitesh karki <hitesh.karki@deerwalk.edu.np> wrote:  > Hi All, > > Thank you for your overwhelming response to participate in upcoming Annual > Day planned for Feb 20th, 2015. Below is the list of performers who has > shown interest to perform thus far. > >      2018 CLASS REP - Osheen Shrestha  >     SONGS >     - Nischal , Kinar >     - Nischal , Sibesh , Bishal >     - Nishcal , Dipesh >     - Manish, Sushant, Shibesh, Sajak >     - Abishek, Bishal >     DRAMA >     - Yashin, Shreeyansh, Manish, Sajak, Raman, Aasha, Utkrista, Navaraj, > Munmun, Abhisek    (    THEME : Women harrasment ) >     DANCE >     - Osheen, Shreya, Utriksta, Aasha , Munmun, Prakriti, Safal Neupane, > Urusha Puri. > >  -------------------------------------------------------------------------------------------------------------------------------------------- >      2018 CLASS REP - Anushka Maharjan  >     SONGS >     - Dipesh Bhandari Solo >     - Dipesh Bhandari & Prayush Shrestha >     - Amun Kharel >     DANCE >     - Mallika, Akankshya, Urusha, Ojaswi, Asmita, Anushka > -------------------------------------------------------------------------------------------------------------------------------------------- >      2017 CLASS REP - Nikita Gautam  >     SONGS >     - Binod A, Binod , Umang, Anmol, Barsha >     DANCE >     - Shila, Nisha, Aswin, Rishav, Snajay, Sudip, Umang, Nikita >     PLAY >     - Shila, Binod, Nisha, Aswin, Rishav, Sharun, Umang, Subin, Suman, > Nikita, Umesh > >  -------------------------------------------------------------------------------------------------------------------------------------------- >      2017 CLASS REP - Mohan Bomrel  >     SONGS >     -Barsha, Umang, Bipin >     DANCE >     -Barsha, Nisha, Anish,Ashmita, Umang, Alan, Rishav, Sanjay >     DRAMA >     -Ruby, Asmita, Barsha, Sharun,Nisha,Anish, Umang, Dipesh,Shrijak, > Abhusan,Umesh, > -------------------------------------------------------------------------------------------------------------------------------------------- >      2016 CLASS REP - Sameer Koirala  >     SONGS >      - Sushant, Bimal, Anil >     DANCE >     - Bidish, Anju, Anish, Suman, Sachin, Ashish, Sanjeev, Bimal, Anil, > Asmita, Prabina >     PLAY >     - Bidish, Sandesh, Sameer, Surya, Kundan, Bimal, Sushant Gurung, Anil > Lama, Anish Thakuri, Abhisekh Gupta, Pankaj KC and Suman Thapa. > >  -------------------------------------------------------------------------------------------------------------------------------------------- > > As the deadline is 5:00 PM, 15th Jan, 2015 I am assuming that CR's from > classes who have NOT submitted the names of performers before the deadline. > > Thanks. > > PS: Please contact your Class Representatives should you feel there needs > to be a change. Class Representatives, please do not initiate a new email. > Continue with this email chain. > """,3
"""Hi All  You are requested to be formal in communication in the official emails. Some of the emails in the thread seem as if you are writing in very personal chats, FB's (in mixed language, Nepali, English). You being bachelor students also need to understand email etiquette. Hope you all understood me and will go formal in such emails.  Regards Surendra  On Fri, Jan 16, 2015 at 8:34 AM, Bidur Banstola < bidur.banstola@deerwalk.edu.np> wrote:  > Hi All, > Due to very few responses for Sunday's Indoor Cricket, we won't be > conducting Indoor Cricket this Sunday. > Here is a list of the willing participants. > > Thanks, > > On Wed, Jan 14, 2015 at 10:06 PM, Muskan Lamsal < > muskan.lamsal@deerwalk.edu.np> wrote: > >> Sahi ho =D >> >> On Wed, Jan 14, 2015 at 10:05 PM, Bidur Banstola < >> bidur.banstola@deerwalk.edu.np> wrote: >> >>> Manxe Naaye nagardimla k, balai bhana ni :P >>> >>> >>> On Wed, Jan 14, 2015 at 10:03 PM, Muskan Lamsal < >>> muskan.lamsal@deerwalk.edu.np> wrote: >>> >>>> >>>>  Bidur please ask to Sumit bro. There is hiking on Sunday as well. It >>>> will be controversial bro.Hahahahhahahahaha  >>>> >>>> On Wed, Jan 14, 2015 at 10:00 PM, <bidur.banstola@deerwalk.edu.np> >>>> wrote: >>>> >>>>>  If you have trouble viewing or submitting this form, you can fill it >>>>> out online >>>>> <https://docs.google.com/a/deerwalk.edu.np/forms/d/1bedft-QEYrqy22WemSC0l-Bvi2AeNvK-PNqu_ODBaTM/viewform?c=0&w=1&usp=mail_form_link>. >>>>> >>>>> >>>>> Sunday Indoor Cricket Form >>>>> This form is to gather interested participants for Sunday Indoor >>>>> Cricket. Please fill the form by tomorrow 5 PM as we have to book the >>>>> ground. >>>>>   Required >>>>> >>>>>     Name   >>>>>       Batch   >>>>>     - 2015 >>>>>       - 2016 >>>>>       - 2017 >>>>>       - 2018 >>>>>      Roll no   >>>>>         Never submit passwords through Google Forms. >>>>> >>>>>  Powered by >>>>> [image: Google Forms] >>>>> >>>>> <https://www.google.com/forms/about/?utm_source=product&utm_medium=forms_logo&utm_campaign=forms> >>>>> This form was created inside of Deerwalk Institute of Technology. >>>>> Report Abuse >>>>> <https://docs.google.com/forms/d/1bedft-QEYrqy22WemSC0l-Bvi2AeNvK-PNqu_ODBaTM/reportabuse?source=https://docs.google.com/a/deerwalk.edu.np/forms/d/1bedft-QEYrqy22WemSC0l-Bvi2AeNvK-PNqu_ODBaTM/viewform?sid%3D461a0e44ad0bbe1f%26c%3D0%26w%3D1%26token%3DOdZb6UoBAAA.-AeZuKLLI6YyAuAm9iXjPg.89SsFWcy78hcBrOWFabyEg> >>>>> - Terms of Service <http://www.google.com/accounts/TOS> - Additional >>>>> Terms <http://www.google.com/google-d-s/terms.html> >>>>> >>>>> >>>> >>> >> > """,3
"'Dear All,  Please be informed that the College Accounts Number is changed, So, request you to deposit the fee in following accounts number from today onward.   Deerwalk Institute of Technology   Nepal Investment Bank Ltd.   Bank Name:- Nepal Investment Bank Ltd.   Account No:- 01259010250276   Thanks, Amrit Silwal '",3
"""Dear All, You are not new to faculty feedback form after three weeks of your class commencement. You might not have thought that, your small feedback has helped the school administration to change entire faculty selection procedure. We have always taken your feedback as constructive criticism. And here is one more chance for you to give us feedback. Spend few minutes of your time to send the feedback. Deadline is eob Monday, 19th January and it is mandatory. CRs, kindly remind your class to fill the form before deadline escape away. Thanks, Bijaya.        Required fields are marked    I've invited you to fill out the form Batch 2017 - Semester III, Faculty Feedback Form. To fill it out, visit: https://docs.google.com/a/deerwalk.edu.np/forms/d/1aeUcrJA8am9yZ02EO7DqwRrN83lm9AeIyj5RU0NbiWk/viewform?c=0&w=1&usp=mail_form_link """,3
"'Dear All,  The CS50 course scheduled for tomorrow is postponed to some other day. We will let you know soon.  Thanks,  Bijaya. '",3
"'Dear Students,  It was unfortunate that we could not hold the Harvard CS50 class on Saturday as planned. As such I am giving you this assignment via email.  You are required to do the first problem set in the Harvard CS50 course which can be found in http://cdn.cs50.net/2014/fall/psets/0/pset0/pset0.html  The problem set asks you to have fun with Scratch and implement a project of your choice (be it an animation, a game, interactive art, or anything else), subject only to the following requirements.     -     Your project must have at least two sprites, at least one of which must    resemble something other than a cat.    -     Your project must have at least three scripts total (i.e., not    necessarily three per sprite).    -     Your project must use at least one condition, one loop, and one variable.    -     Your project must use at least one sound.    -     Your project should be more complex than most of those demonstrated in    lecture (many of which, though instructive, were quite short) but it can be    less complex than, say,  Pikachu\xe2\x80\x99s Pastry Catch  and  Ivy\xe2\x80\x99s Hardest Game .    As such, your project should probably use a few dozen puzzle pieces overall.  You can refresh your memory by reviewing similar kinds of  examples that we went through in the class in the Youtube videos embedded in the problem set webpage.  To complete the problem you need to download the Scratch program in your computer which is about 35 MB. (Goto http://scratch.mit.edu/scratch2download/) While not necessary, it is recommended that you join the scratch community for ideas and support during the building of your project.  Once you have done your project, go to Google Drive and upload the source code in the CS50 -> Problem Set 1 folder that I have shared with all the students. In case you did not get the invitation, then please promptly contact me. Put all your code in a subfolder with your name as roll number as the subfolder name. Since there is no grades or assessments for this course, I will be adopting a peer review scheme to check the assignments. I will be assigning each submission to be peer reviewed by 5 other students. The reviewers will need to give feedback to the author of the code, and describe his/her strong and weak points. You will find the list of reviewers assigned to each student and what you are supposed to put in your review in the CS50 folder.  Happy Coding!!  Sudarshan Guruacharya '",3
"""Hi All,  Our faculty member, Menosh A - someone who was 'instrumental' in pulling off the first ever DEERFEST - has also agreed to coordinate the upcoming Annual Day. This is not to say rest of the members would not be involved. We all will but with Menosh as the 'CAPTAIN'.  In order to make everyone's role clear, we will need to have an all-hands  sometime this week  for 30 minutes or so. So, please be here at the college. The date & time will be announced soon. This will be more of a formal 'kick-off' meeting of the Annual day program.  Thanks Menosh for being ever so sporty!  Performers / Volunteers / Spectators - no matter which role you wish to play, I request you to try get in touch with her.  Thanks, Hitesh.   On Thu, Jan 15, 2015 at 5:55 PM, hitesh karki <hitesh.karki@deerwalk.edu.np> wrote:  > Hi All, > > Thank you for your overwhelming response to participate in upcoming Annual > Day planned for Feb 20th, 2015. Below is the list of performers who has > shown interest to perform thus far. > >      2018 CLASS REP - Osheen Shrestha  >     SONGS >     - Nischal , Kinar >     - Nischal , Sibesh , Bishal >     - Nishcal , Dipesh >     - Manish, Sushant, Shibesh, Sajak >     - Abishek, Bishal >     DRAMA >     - Yashin, Shreeyansh, Manish, Sajak, Raman, Aasha, Utkrista, Navaraj, > Munmun, Abhisek    (    THEME : Women harrasment ) >     DANCE >     - Osheen, Shreya, Utriksta, Aasha , Munmun, Prakriti, Safal Neupane, > Urusha Puri. > >  -------------------------------------------------------------------------------------------------------------------------------------------- >      2018 CLASS REP - Anushka Maharjan  >     SONGS >     - Dipesh Bhandari Solo >     - Dipesh Bhandari & Prayush Shrestha >     - Amun Kharel >     DANCE >     - Mallika, Akankshya, Urusha, Ojaswi, Asmita, Anushka > -------------------------------------------------------------------------------------------------------------------------------------------- >      2017 CLASS REP - Nikita Gautam  >     SONGS >     - Binod A, Binod , Umang, Anmol, Barsha >     DANCE >     - Shila, Nisha, Aswin, Rishav, Snajay, Sudip, Umang, Nikita >     PLAY >     - Shila, Binod, Nisha, Aswin, Rishav, Sharun, Umang, Subin, Suman, > Nikita, Umesh > >  -------------------------------------------------------------------------------------------------------------------------------------------- >      2017 CLASS REP - Mohan Bomrel  >     SONGS >     -Barsha, Umang, Bipin >     DANCE >     -Barsha, Nisha, Anish,Ashmita, Umang, Alan, Rishav, Sanjay >     DRAMA >     -Ruby, Asmita, Barsha, Sharun,Nisha,Anish, Umang, Dipesh,Shrijak, > Abhusan,Umesh, > -------------------------------------------------------------------------------------------------------------------------------------------- >      2016 CLASS REP - Sameer Koirala  >     SONGS >      - Sushant, Bimal, Anil >     DANCE >     - Bidish, Anju, Anish, Suman, Sachin, Ashish, Sanjeev, Bimal, Anil, > Asmita, Prabina >     PLAY >     - Bidish, Sandesh, Sameer, Surya, Kundan, Bimal, Sushant Gurung, Anil > Lama, Anish Thakuri, Abhisekh Gupta, Pankaj KC and Suman Thapa. > >  -------------------------------------------------------------------------------------------------------------------------------------------- > > As the deadline is 5:00 PM, 15th Jan, 2015 I am assuming that CR's from > classes who have NOT submitted the names of performers before the deadline. > > Thanks. > > PS: Please contact your Class Representatives should you feel there needs > to be a change. Class Representatives, please do not initiate a new email. > Continue with this email chain. > """,3
"'Hello All,  Everyone is requested to fill up Faculty Feedback Form ASAP. Please do so before the deadline i.e. today. It will only take few minutes of your time.  Thanks, Nikita Gautam '",3
"""Hi All,  Deerwalk Services is looking for 2 (two) DWIT interns to work 3 hours a day in Mobile Application Development. All Interested candidates may send their resumes to me no later than 4:00 PM tomorrow (21 Jan, 2015), email subject line reads \xe2\x80\x9c APPLICATION FOR INTERNSHIP- Mobile App Development \xe2\x80\x9d.  Please find Internship Details below:   Project Summary  The project involves mobile application development using PhoneGap. The first product will be 'Phonebook' which is a mobile app that allows for a convenient way of sharing and maintaining contacts.   Technologies  Web API: Java Database: MySQL Mobile App: PhoneGap   Intern Responsibilities  Add new features to the mobile app Fix defects Test fixes and enhancements Dedicate at least 3 hours per day to the project   Desired  Knowledge of HTML, CSS, JavaScript, Java, PhoneGap is desired  Should you have any queries feel free to contact me.  --    Alok Koirala, Director of R&D  \xe2\x94\x82  Deerwalk Institute of Technology  \xe2\x94\x82   Tamreshwore Mahadevsthan, Sifal, Kathmandu   akoirala@deerwalk.edu.np <akoirala@deerwalk.edu.np>  \xe2\x94\x82  +977-98620-26160   \xe2\x94\x82  http://www.dwit.edu.np <http://www.dwit.edu.np>  """,3
"""Hi All,  We have come a full circle, and at times, some people may have shared task at least twice. Today we had Aasha shared a word. Now once we are done with 448 - Sayal's deerword. Lets take a break.  However, that does not mean we will stop this practice.  We will start something new thereafter.  Thanks. """,3
