emails,category
"""LinkedIn Network Updates ----------------------------------------------------  ========================= What are your connections up to? See all updates: https://www.linkedin.com/comm/updates?view=&midToken=AQETmX15wyJWow&trk=eml-nu_digest-hero-72-see_all_updates&trkEmail=eml-nu_digest-hero-72-see_all_updates-null-6vclfe%7Eib0gx5i1%7E4n =========================  Shankar Koirala has added skills: JSON    View profile: https://www.linkedin.com/comm/chrome/skyline-entry?slSrcId=6015530963092660224&mapOfParameters=memberID%3D254652627&slType=NPU-A&midToken=AQETmX15wyJWow&trk=eml-nu_digest-network_milestones-100-anniversary%7Etext%7Eprof%7Esl&trkEmail=eml-nu_digest-network_milestones-100-anniversary%7Etext%7Eprof%7Esl-null-6vclfe%7Eib0gx5i1%7E4n  ========================= What Your Network is Saying =========================   - Lava Kafle shared an article""",4
"""New sign-in from Chrome on WindowsHi Asmita,Your Google Account asmita.subedi@deerwalk.edu.np was just used to sign in from Chrome on Windows.Asmita Subedi asmita.subedi@deerwalk.edu.npWindows Thursday, June 18, 2015 2:51 PM (Nepal Time) Kathmandu, Nepal  Chrome Don't recognize this activity?  Review your recently used devices <https://accounts.google.com/AccountChooser?Email=asmita.subedi@deerwalk.edu.np&continue=https://security.google.com/settings/security/activity/nt/1434618366000?rfn%3D31> now.  Why are we sending this? We take security very seriously and we want to keep you in the loop on important actions in your account. We were unable to determine whether you have used this browser or device with your account before. This can happen when you sign in for the first time on a new computer, phone or browser, when you use your browser's incognito or private browsing mode or clear your cookies, or when somebody else is accessing your account.Best, The Google Accounts team The location is approximate and determined by the IP address it was coming from. This email can't receive replies. To give us feedback on this alert, click here <https://support.google.com/accounts/contact/device_alert_feedback?hl=en>. For more information, visit the Google Accounts Help Center <https://support.google.com/accounts/answer/2733203>.You received this mandatory email service announcement to update you about important changes to your Google product or account. \xa9 2015 Google Inc., 1600 Amphitheatre Parkway, Mountain View, CA 94043, USA """,4
+building responsive teams and other popular articles  View in browser (http://invisionapp-1.hs-sites.com/weekly-digest-photoshop-artboards-inside-design-at-meerkat-brand-voice-ux-5-prototyping-tips-to-improve-your-process?ecid=ACsprvuLaaNSs9z8hMDtVnqIlMPQYpMDBhfb-LF9lESD1sYRWRDd8HIiKj5nMKkJ7Rg3oiXKULEg&utm_campaign=Weekly+Digest&utm_source=hs_email&utm_medium=email&utm_content=18818449&_hsenc=p2ANqtz-8pUpFtu92EaIWMPvhlnsJK2ht4LhfN2Yvzc3te9yCsZuwHV7mJq5pEv5Qq8vC0GDxPfa16pZQOvZdcpin6xKfBrf66w0N0Pkux6wp5erxdf-QNLQ4&_hsmi=18818449)   InVision App ',4
Top Stories from Your Feed Your Quora Digest  -----   Question: What are 10 things that you should definitely do before turning 30?  Answer from Leon Jacobs 1. Do something nobody else in your family has ever done. 2. Fail at something big. 3. Travel halfway around the world. 4. Learn another language. 5. Form a letter writing habit. 6. Develop a hobby that makes you deeply happy. 7. Become a walker. 8. Dine at the table of a king.  9. Break bread with a pauper. 10. Fall in love. - ',4
"""==================================================== Asmita, you have 1 endorsement waiting! ====================================================  Asim recognized you for a new skill or area of expertise. Add them to your profile today.  Add to profile: https://www.linkedin.com/comm/profile/edit?showPendingEndorsementDialog=true&trk=eml-endrs-khc-btn-on_text&midToken=AQETmX15wyJWow&trkEmail=eml-endorsements_realtime-null-7-null-null-6vclfe%7Eib3m7qkr%7E2f  Asim Regmi [Connected in Apr 2015] -------------------------------     Public """,4
"""Hi Asmita, I'd like to connect with you on LinkedIn.  raju maharjan Founder/Instructor at Halftone Designs and Sr. Web Designer/Developer at Image Channel  Accept: https://www.linkedin.com/comm/memberInvite?acceptInvitation=&amp;sharedKey=dATqJv_r&amp;itemID=I6018014648530399232_500&amp;invitationID=6018014647515385856&amp;trk=eml-comm_invm-b-accept-newinvite&amp;midToken=AQETmX15wyJWow&amp;trkEmail=eml-invite_member_28-null-0-null-null-6vclfe%7Eib52qu9j%7E3l  View raju maharjan's profile: """,4
Top Stories from Your Feed Your Quora Digest  -----   Question: What is it like to be broke after being a billionaire?  Answer from Edward XeXX NOTE: I am by no means saying my story is exactly like being broke(I could never fathom what that would ever feel like). I\'m just saying my experience and takeaways could parallel that of someone who went from a billionaire to broke but on a less intense level.  That being said let me share a personal story with you.  I was not a billionaire but I was in the same stratosphere at some point.  ',4
"""Asmita Subedi, see how well your profile stands out from the crowd.  You have 1 new profile view. A profile view from the right person is a step closer to your next career move. Who's looking: https://www.linkedin.com/comm/wvmx/profile?trk=eml-prof-pid-text-wvmp&midToken=AQETmX15wyJWow&trkEmail=eml-b2_professional_identity_digest-null-6-null-null-6vclfe%7Eib7lf60x%7E6r  You have 1 endorsement waiting to be accepted. These help show what you're great at, so make sure you add the right ones. Accept endorsements: https://www.linkedin.com/comm/profile/edit?showPendingEndorsementDialog=true&trk=eml-prof-pid-text-pe&midToken=AQETmX15wyJWow&trkEmail=eml-b2_professional_identity_digest-null-7-null-null-6vclfe%7Eib7lf60x%7E6r   You are receiving Professional Identity Digest emails. Unsubscribe here: https://www.linkedin.com/e/v2?e=6vclfe-ib7lf60x-6r&t=lun&midToken=AQETmX15wyJWow&tracking=eml-prof-pid-text-unsub&ek=b2_professional_identity_digest&loid=AQGhdP1mr853UgAAAU4af7KSMxbZhcjBrBTuZTbaHsX0jFAglx_b3uS_y7vw0sjIcZj2x7eQ_Baullxyg4JMDu-WK2A4&eid=6vclfe-ib7lf60x-6r  &copy; 2015 LinkedIn Ireland Limited. LinkedIn, the LinkedIn logo, and InMail are registered trademarks of LinkedIn Corporation in the United States and/or other countries. All rights reserved.   This email was intended for Asmita Subedi (Studying B.Sc.CSIT. Editor, Reporter at DWIT News).  Learn why we included this: https://www.linkedin.com/e/v2?e=6vclfe-ib7lf60x-6r&amp;a=customerServiceUrl&amp;midToken=AQETmX15wyJWow&amp;ek=b2_professional_identity_digest&amp;articleId=4788  LinkedIn is a registered business name of LinkedIn Ireland Limited. Registered in Ireland as a private limited company, Company Number 477441 Registered Office: Wilton Plaza, Wilton Place, Dublin 2, Ireland""",4
"Hi Asmita,  Ravi Adhikari sent you an invitation to connect 7 days ago.  How would you like to respond?  Accept: https://www.linkedin.com/blink?markAsRead=&msgID=I6016163515260239872_500&simpleRedirect=1IhjsBoCZMcmwToCB5dOlBpCNztzoJr6NRryRQs6lzoS4Jc2RLsClEbjgMnT9BoCRBrlZMu6lvtCVFbmNJpjRIqm5JhmJOt2pQs6lzoS4Jc2RLsClEbjgMnT9BoCRBrlZMu6lvtCVFbmNJpjRHsDgCtSZniDBTdj5orlh5kk4ZrClHrRhAqmQCe3wSc3sTczoOd30RcPoNdz4MdzR4imVLqnhxt6BSrCACc30RnP8Te3APcz0SczkNdjcScjoNc3p9fkh9rmlQqip8nSN1lTpPlPRVpkJApn9xq7cCfmVLqnhxt6BSrABQs6lzoS4_pnhFtCV9sClyrmlJbSRJrScLrmZzbCVFp6lHrCBIbDtTtOYLeDdMt7hE  Ignore Privately:",4
"Top Stories from Your Feed Your Quora Digest  -----   Question: If I put mayonnaise in the sun when it\'s 70 degrees F for two hours, will I get food poisoning?  Answer from Max Jones I have a legal answer believe it or not.  When my ex and I were in the middle of divorce we had 50/50 custody.  I was sending my kid to school with lunch I made for him.  I suspect she just didn\'t want to hassle with buying and making him lunch stuff.  Well, she is a Clinical Laboratory Scientist with degrees in microbiology among others.  She hauled me into court over making my kids lunch.  '",4
"""LinkedIn Network Updates ----------------------------------------------------  ========================= What are your connections up to? See all updates: https://www.linkedin.com/comm/updates?view=&midToken=AQETmX15wyJWow&trk=eml-nu_digest-hero-77-see_all_updates&trkEmail=eml-nu_digest-hero-77-see_all_updates-null-6vclfe%7Eibah1fwq%7Ek =========================  Lava Kafle - Way to go, Mission Health! https://lnkd.in/ezD4RFR @deerwalkinc u knew? -----------------------------""",4
"+ Inside Design at Dribbble and the Art Center, plus more popular content  View in browser (http://invisionapp-1.hs-sites.com/weekly-digest-announcing-dribbble-for-invision-designing-empty-states-amazing-aviation-inspiration?ecid=ACsprvvL6X_5XpFZ6tFE8ZKHgBZdFP01vZAW95ULVclOcmZ12Hi255Y7Tn9XBk6inz7M7iZAeHDr&utm_campaign=Weekly+Digest&utm_source=hs_email&utm_medium=email&utm_content=19375635&_hsenc=p2ANqtz-_-iqhzzzETr_iR9d-8uyKvpBcp3TIh0-7TgdrHznC9BTqCyDk_8HeLaf6CIvj3sO4CYTaCN4DBx6X2HvyHqOd5wM8rfrGjtDpFbLiEak1CsM7ZIz8&_hsmi=19375635)   InVision App }'",4
"Top Stories from Your Feed Your Quora Digest  -----   Question: What are the top 10 things that we should be informed about in life?  Answer from James Altucher I wish someone had told me all of this when I was 15. I would NOT have joined that cult.   I wish someone had told me all of these things when I was 30. I would not have X (I have to say ""X"" because I don\'t want to hurt anyone).   I wish someone had told me these things when I was 32, 40, and 45.   I hope someone will tell me these things when I\'m 50, 60, and 80.   I honestly hope I die in my slee '",4
"Top Stories from Your Feed Your Quora Digest  -----   Question: What are some psychological tips and tricks I can use in everyday life?  Answer from Rick Cormier Always do what you\'re afraid to do.  With the exception of clearly dangerous or hurtful things of which you SHOULD be afraid, many people tend to avoid situations which make them anxious. The fact is, we only get anxious about things we really care about. The things and situations that make you nervous can be a road map toward your own happiness. Don\'t avoid them. Learn to tolerate your anxiety... '",4
"""Hi Asmita, I'd like to connect with you on LinkedIn.  Bikash Sapkota Student at Deerwalk Institute Of technology  Accept: https://www.linkedin.com/e/v2?e=6vclfe-ibi3dxtm-32&amp;a=invite-accept-mutator&amp;midToken=AQETmX15wyJWow&amp;tracking=eml-comm_invm-b-accept-newinvite&amp;ek=invite_member_28&amp;mboxId=I6021316144323923968_500&amp;sharedKey=8qEm4Cy-&amp;invitationId=6021316082973831168&amp;fromReminder=false&amp;fromEmail=true&amp;_sig=1S3WqebfIx5SQ1  View Bikash Sapkota's profile: """,4
"Top Stories from Your Feed Your Quora Digest  -----   Question: What are some of the best real life examples of ""success is the best revenge""?  Answer from Saulo Dos Santos Soares Chubby guy enters an Aston Martin store wearing flip-flops and shorts. No one gives attention to him. When he touches a car to open its door a seller comes out of the blue to warn him it\'s a rule people can\'t touch any car.  Chubby guy asked: What if I buy one, can I touch it?   '",4
"""LinkedIn Network Updates ----------------------------------------------------  ========================= What are your connections up to? See all updates: https://www.linkedin.com/e/v2?e=6vclfe-ibkggi1q-2g&a=viewUpdates&midToken=AQETmX15wyJWow&ek=nu_digest&li=72&m=hero&ts=see_all_updates =========================  Sanjeev Budha has added skills: Java, CSS    View profile: """,4
"+Freebies galore, a walking tour of Gowanus, design inspiration through vintage travel ads, and more!  View in browser (http://invisionapp-1.hs-sites.com/weekly-digest-inside-design-at-gopro-taking-soulcycle-mobile-designing-future-friendly-ux-and-new-freebies?ecid=ACsprvt-CeheIKM2MvNJFXVnN9rOAEBt951-l_KS7ViMkzWavpk4FCv5eTwLR8le_4_cw9Psnpqm&utm_campaign=Weekly+Digest&utm_source=hs_email&utm_medium=email&utm_content=20284986&_hsenc=p2ANqtz-_ydIHYqxYvk6jB5I2RpE-IUwefndIOzKB6whvrh77rjt4U9GAuVuYlIspffg23j2oElLr9yVFaNRPkZgUgnp3x5Fe2oglNjlqWN-UEbDyvhTAzKY8&_hsmi=20284986)   InVision App }'",4
"Top Stories from Your Feed Your Quora Digest  -----   Question: How do introverts enjoy life? Bidish Acharya voted up this answer. Answer from Vishal Katyal 1. Staying at home and playing FIFA, rather than hanging out unnecessarily. 2. Speaking only when it\'s needed. They save energy, which can be used for some other work. 3. Travelling alone or with a friend or two. They do not like to engage in groups. 4. They are always ready and happy to help anyone. 5. They use social media, like Quora, as a tool to express themselves.  6. They really don\'t inter Read More: http://www.quora.com/How-do-introverts-enjoy-life#ans13679850 ----- Question: How do CEOs who sleep for only 4-5 hours daily manage to function and run multi-million dollar companies?   '",4
"Top Stories from Your Feed Your Quora Digest  -----   Question: What is the best way to keep my personal energy levels high each day?  Answer from Scott Sambucci A few of my personal techniques.... 1. Eat like a cow. (i.e. grazing and lots of vegetables...) For lunch, I almost always go with a salad and some sort of protein - grilled chicken, etc. You\'ll be hungry again in two hours, which is completely normal. Carry snacks with you - banana, apple, a bag of nuts, and a couple of Lara Bars. Keep them stashed in various places and reload on trips to the gro Read More: http://www.quora.com/What-is-the-best-way-to-keep-my-personal-energy-levels-high-each-day#ans6963292 ----- Question: What are the common traits of highly intelligent people?   '",4
"""==================================================== Asmita, you have 1 endorsement waiting! ====================================================  Lava recognized you for a new skill or area of expertise. Add them to your profile today.  Add to profile: https://www.linkedin.com/e/v2?e=6vclfe-ibrf4d9e-3q&t=npe&midToken=AQETmX15wyJWow&tracking=eml-endrs-khc-btn-on_text&ek=endorsements_realtime&showPendingEndorsementDialog=true  Lava Kafle [Connected in Apr 2015] -------------------------------     Teaching  ================================== Build your reputation and identity ==================================  Did you know? Only your connections can endorse you, and you can always manage which ones to show. Manage endorsements: """,4
"""Asmita Subedi, see how well your profile stands out from the crowd.  You have 1 new profile view. A profile view from the right person is a step closer to your next career move. Who's looking: https://www.linkedin.com/e/v2?e=6vclfe-ibrkso0l-39&t=wvp&midToken=AQETmX15wyJWow&tracking=eml-prof-pid-text-wvmp&ek=b2_professional_identity_digest   You are receiving Professional Identity Digest emails. Unsubscribe here: https://www.linkedin.com/e/v2?e=6vclfe-ibrkso0l-39&t=lun&midToken=AQETmX15wyJWow&tracking=eml-prof-pid-text-unsub&ek=b2_professional_identity_digest&loid=AQH5sUBq7Mr02wAAAU5imBFw593KNBkYs1KKprraeeMxJItNDXb28_rZOrOB3KgU9VW1cT4WvgS-Wtry8eJvyZSiUXRE&eid=6vclfe-ibrkso0l-39  &copy; 2015 LinkedIn Ireland Limited. LinkedIn, the LinkedIn logo, and InMail are registered trademarks of LinkedIn Corporation in the United States and/or other countries. All rights reserved.   This email was intended for Asmita Subedi (Studying B.Sc.CSIT. Editor, Reporter at DWIT News).  Learn why we included this: https://www.linkedin.com/e/v2?e=6vclfe-ibrkso0l-39&amp;a=customerServiceUrl&amp;midToken=AQETmX15wyJWow&amp;ek=b2_professional_identity_digest&amp;articleId=4788  LinkedIn is a registered business name of LinkedIn Ireland Limited. Registered in Ireland as a private limited company, Company Number 477441 Registered Office: Wilton Plaza, Wilton Place, Dublin 2, Ireland""",4
"'https://www.linkedin.com/comm/people/pymk?trk=eml_pymk-see-more&midToken=AQETmX15wyJWow&trkEmail=eml-pymk-null-217-null-null-6vclfe%7Eibsnfuhv%7E1h  Rudra Pandey Chairman and CEO at Deerwalk Inc  Sachin Aryal Intern at Deerwalk Inc  ITvalley Nepal CEO  Swoyambhu Shrestha Associate Engineering Manager at Deerwalk Inc  Bikram Lal Shrestha Solution Architect  Binita Lamichhane Senior Executive at meroJob.com  Sanket Shrestha Head-Project Management Office at Pioneer Solutions LLC  Karmath Dangol VP of Engineering at CloudFactory.com  Narendra Maden Research Manager/Variant Scientist at Deerwalk Inc  Jeffrey A. Gasser President at Deerwalk, Inc.  Ghimire B.R. PhD Researcher at Asian Institute of Technology (AIT)  Sachin Karanjit Director of Services at Deerwalk Inc  Aman Adhikari Software Engineer at Deerwalk Inc  Bijay Gauli Software Engineer at Deerwalk Inc  Randhir Yadav Engineering Manager at Deerwalk Services Pvt. Ltd.  Neeraj Sharma Associate Engineering Manager at Deerwalk Inc  Jeevan Timilsina Associate Software QA Manager at Deerwalk Inc  https://www.linkedin.com/comm/people/pymk?trk=eml_pymk-see-more&amp;midToken=AQETmX15wyJWow&amp;trkEmail=eml-pymk-null-217-null-null-6vclfe%7Eibsnfuhv%7E1h  &copy; 2015 LinkedIn Ireland Limited. LinkedIn, the LinkedIn logo, and InMail are registered trademarks of LinkedIn Corporation in the United States and/or other countries. All rights reserved.   This email was intended for Asmita Subedi (Studying B.Sc.CSIT. Editor, Reporter at DWIT News).  Learn why we included this: https://www.linkedin.com/e/v2?e=6vclfe-ibsnfuhv-1h&amp;a=customerServiceUrl&amp;midToken=AQETmX15wyJWow&amp;ek=pymk&amp;articleId=4788  LinkedIn is a registered business name of LinkedIn Ireland Limited. Registered in Ireland as a private limited company, Company Number 477441 Registered Office: Wilton Plaza, Wilton Place, Dublin 2, Ireland'",4
"Top Stories from Your Feed Your Quora Digest  -----   Question: What are some of the most interesting facts about planet Earth which are not known by many?  Answer from Talwinder Singh If you tunnel through from anywhere to anywhere on Earth and throw something in it then assuming no friction, it will take 42 minutes for the object to reach other end of the tunnel. This time is independent of tunnel length!!!   Image source: http://www.thebigquestions.com  In Super Mario Galaxy, there are a few holes that work to this effect. '",4
"""LinkedIn Network Updates ----------------------------------------------------  ========================= What are your connections up to? See all updates: https://www.linkedin.com/comm/updates?view=&midToken=AQETmX15wyJWow&trk=eml-nu_digest-hero-59-see_all_updates&trkEmail=eml-nu_digest-hero-59-see_all_updates-null-6vclfe%7Eibugb4xn%7E3d =========================  Shankar Koirala has an updated profile (Education).    View profile: """,4
+a webinar about designing future-friendly UX and more popular content!  View in browser (http://invisionapp-1.hs-sites.com/heres-the-weeks-top-reads-dealing-with-small-design-budgets-free-sketch-bootstrap-3-template-a-comprehensive-design-reading-list?ecid=ACsprvt_MJU8cCOGb_JlzubSuliJwkSWbI5QDKkC_ltjW2WTRq7o3Y_V7_xRGuVQeoJSdAuy61tx&utm_campaign=Weekly+Digest&utm_source=hs_email&utm_medium=email&utm_content=20494738&_hsenc=p2ANqtz-_F7V_LaeG_6AVyvyLeO97v9FvCThj5Gb6I3JKDKbW2dMzYl6OnENEjY9xttueJGy4Lv-PbI4pmRTpZMenlyW-Eu8GWnryQPPzQccOgURFbU8v8yck&_hsmi=20494738)   InVision App,4
"Top Stories from Your Feed Your Quora Digest  -----   Question: How do I become a more interesting person?  Answer from Brandon Lee Here are some examples of some interesting people I know:  1. Guy who does goth art, teaches at an art university, and plays competitive skeeball (yes, that game at chuckecheese). 2. Girl who is a UX/UI researcher, is bisexual, and on the side wants to be a sex educator. 3. Guy who injured himself while playing football in college which led to him trying boxing and is now on the U.S. Olympic team  Read More: http://www.quora.com/How-do-I-become-a-more-interesting-person#ans7452504 ----- Question: How close are human beings to madness, i.e. to being delusional?  ",4
"Top Stories from Your Feed Your Quora Digest  -----   Question: What celebrities are known for living below their means?  Answer from Vincen Mathai The actor Keanu Reeves     >   > Money is the last thing I think about. I could live on what I have already made for the next few centuries. -Keanu Reeves  Boy does he live up to that! Look at him munching on a simple sandwich sitting all alone on a public bench, not giving a damn about his status as an A-List Actor.  Even as Keanu Reeves rose through the ranks to become one of the top-paid actors Read More: http://www.quora.com/What-celebrities-are-known-for-living-below-their-means#ans8425543 ----- Question: I am confident that I am going to build a search engine that will compete with Google at least in the smallest scale possible first, but for now I don\'t know any programming. What should I do?  ",4
"Top Stories from Your Feed Your Quora Digest  -----   Question: What are the best Siri replies?  Answer from Sneha Suresh I accidentally said this  ""Read me a story"" and here is what our dearest Siri proudly read for me :P  Ha ha she does know what to talk.  Edit: it\'s almost 4.45 am and am not sleepy yet so this is what I ask Siri  ""Sing me a lullaby"" and her replies dammit! Cranks me up especially the last one!   A few more! She is sweet :) He he  Very clever! She is damn intelligent! ",4
"""LinkedIn | Jobs you may be interested in  Customize your job recommendations: https://www.linkedin.com/e/v2?e=6vclfe-ic3tqckj-1g&amp;t=jhc&amp;midToken=AQETmX15wyJWow&amp;tracking=eml-jymbii-customize-get-started&amp;ek=jobs_jymbii_digest&amp;cjymbii=true  ---------------------------------------------------------------- Your job activity is private and isn't shared with anyone. ----------------------------------------------------------------  Java Team Lead PointClickCare Nepal View job: ",4
"Top Stories from Your Feed Your Quora Digest  -----   Question: Why do some people not want children?  Answer from Steven Grimm Some of the answers here are pretty insightful but I think many of them are far too intellectual and abstract. The real decision is made on the basis of emotion, like most other major decisions people make in their lives. I\'ll talk about why I\'m not having kids. These reasons are unlikely to be unique to me so, I hope, can help provide some broader insight.  Neither my wife nor I have ever wanted  ",4
"""LinkedIn Network Updates ----------------------------------------------------  ========================= What are your connections up to? See all updates: https://www.linkedin.com/comm/updates?view=&midToken=AQETmX15wyJWow&trk=eml-nu_digest-hero-58-see_all_updates&trkEmail=eml-nu_digest-hero-58-see_all_updates-null-6vclfe%7Eic4grtwq%7E18 =========================  Deepak Karna has an updated profile (Courses).    View profile: https://www.linkedin.com/comm/chrome/skyline-entry?slSrcId=6026292175577378816&mapOfParameters=memberID%3D27380500&slType=NPU-A&midToken=AQETmX15wyJWow&trk=eml-nu_digest-network_milestones-86-anniversary%7Etext%7Eprof%7Esl&trkEmail=eml-nu_digest-network_milestones-86-anniversary%7Etext%7Eprof%7Esl-null-6vclfe%7Eic4grtwq%7E18  ========================= What Your Network is Saying =========================  raju maharjan - https://lnkd.in/e56xGgT -------------------------------     Like: ",4
"""New sign-in from Chrome on WindowsHi Asmita,Your Google Account asmita.subedi@deerwalk.edu.np was just used to sign in from Chrome on Windows.Asmita Subedi asmita.subedi@deerwalk.edu.npWindows Wednesday, July 15, 2015 3:32 PM (Nepal Time) Kathmandu, Nepal  Chrome Don't recognize this activity?  Review your recently used devices <https://accounts.google.com/AccountChooser?Email=asmita.subedi@deerwalk.edu.np&continue=https://security.google.com/settings/security/activity/nt/1436953669000?rfn%3D31> now.  Why are we sending this? We take security very seriously and we want to keep you in the loop on important actions in your account. We were unable to determine whether you have used this browser or device with your account before. This can happen when you sign in for the first time on a new computer, phone or browser, when you use your browser's incognito or private browsing mode or clear your cookies, or when somebody else is accessing your account.Best, The Google Accounts team The location is approximate and determined by the IP address it was coming from. This email can't receive replies. To give us feedback on this alert, click here <https://support.google.com/accounts/contact/device_alert_feedback?hl=en>. For more information, visit the Google Accounts Help Center <https://support.google.com/accounts/answer/2733203>.You received this mandatory email service announcement to update you about important changes to your Google product or account. \xa9 2015 Google Inc., 1600 Amphitheatre Parkway, Mountain View, CA 94043, USA """,4
"+emojifying your feedback, creative uses of InVision for your next project, and more!  View in browser (http://invisionapp-1.hs-sites.com/higher-fidelity-with-less-work-using-overlays-better-brand-style-guides-inside-design-school-texas-state?ecid=ACsprvuodIcKK0GiF9Yx5mZIAfQy9eelX0PoGt7p0nC8wr0UBHUdO70D0rPLMmAABmBtKZQ_gWk1&utm_campaign=Weekly+Digest&utm_source=hs_email&utm_medium=email&utm_content=20612051&_hsenc=p2ANqtz-9NpxRNTtNfW_ePVqjsB1aNMjIktfjF8QJmyGqh8OS_4Q9IpLd6TTn9PXK1Ej2mdEjjFTUBU4cIWGbVTIOOIZAceMlCy9QI8EPH4jfNmOPnNgFKCXA&_hsmi=20612051)   InVision App (http://www.invisionapp.com?utm_campaign=Weekly+Digest&utm_source=hs_email&utm_medium=email&utm_content=20612051&_hsenc=p2ANqtz-_nSD8EuVkgxxC4eEgyYFoHU8hGfnKKe5RUc_DlnA-QjGSQOd4bUv5U5VFOEHCghlxtAkz_BtcIHIp8xxQB2EVQ3kFBFosJsWT9WcRDUwnGHSZw3ZY&_hsmi=20612051)   This week at InVision  July 13, 2015 - July 17, 2015  Get higher fidelity with less work using Overlays  Now you can animate your design elements on top of existing screens.  Animate new Overlays with hover and click, add hotspots, and much more.  ",4
"""Hi Asmita, I'd like to connect with you on LinkedIn.  Neel Sharma US Technical Recruiter  Accept: https://www.linkedin.com/e/v2?e=6vclfe-ic58252l-1o&amp;a=invite-accept-mutator&amp;midToken=AQETmX15wyJWow&amp;tracking=eml-comm_invm-b-accept-newinvite&amp;ek=invite_member_28&amp;mboxId=I6027182170634756096_500&amp;sharedKey=VvkF-QwE&amp;invitationId=6027182145460531200&amp;fromReminder=false&amp;fromEmail=true&amp;_sig=2_eqSYmJ8KsCQ1  View Neel Sharma's profile: ",4
"Top Stories from Your Feed Your Quora Digest  -----   Question: What are the best examples of sarcasm?  Answer from Christopher Pope Maths Joke  -   A teacher says that in the English language two negatives will make a positive expression, such as ""I do not know nothing, therefor I know something"". He then goes on to explain that there is no way for two positives to make a negative. A student at the back sarcastically says ""yeah, right"". Read More: http://www.quora.com/What-are-the-best-examples-of-sarcasm#ans2483789 ----- Question: What\'s the most infuriating moment in any movie ever made?  ",4
"Top Stories from Your Feed Your Quora Digest  -----   Question: If we all end up dying, what\'s the purpose of living?  Answer from Hemant Kumar Singh My quest to find the answer began 6 years ago, I still haven\'t found the answer, but I have learnt alot in the process, and I am happy that this question still worries me. It makes me push to explore new things, to take risks. I have no ""right"" answer, but maybe this will help:  Quoting Tim Minchin : ""I said at the beginning of this ramble that life is meaningless. It was not a flippant assertion. Read More: http://www.quora.com/If-we-all-end-up-dying-whats-the-purpose-of-living#ans3488091 ----- Question: What do you do when no one believes in you?  ",4
"""Asmita Subedi, see how well your profile stands out from the crowd.  You have 1 new profile view. A profile view from the right person is a step closer to your next career move. Who's looking: https://www.linkedin.com/comm/wvmx/profile?trk=eml-prof-pid-text-wvmp&midToken=AQETmX15wyJWow&trkEmail=eml-b2_professional_identity_digest-null-5-null-null-6vclfe%7Eicblc9up%7E52   You are receiving Professional Identity Digest emails. Unsubscribe here: https://www.linkedin.com/e/v2?e=6vclfe-icblc9up-52&t=lun&midToken=AQETmX15wyJWow&tracking=eml-prof-pid-text-unsub&ek=b2_professional_identity_digest&loid=AQGxTtqY9yno0gAAAU6qsXj2cirY0qS-jaAtf4QizBFvfNhdzaA5wEiMUC25BIeNhQkT2vdTrzvjurAjQYU4KNhC7bPb&eid=6vclfe-icblc9up-52  &copy; 2015 LinkedIn Ireland Limited. LinkedIn, the LinkedIn logo, and InMail are registered trademarks of LinkedIn Corporation in the United States and/or other countries. All rights reserved.   This email was intended for Asmita Subedi (Studying B.Sc.CSIT. Editor, Reporter at DWIT News).  Learn why we included this: https://www.linkedin.com/e/v2?e=6vclfe-icblc9up-52&amp;a=customerServiceUrl&amp;midToken=AQETmX15wyJWow&amp;ek=b2_professional_identity_digest&amp;articleId=4788  LinkedIn is a registered business name of LinkedIn Ireland Limited. Registered in Ireland as a private limited company, Company Number 477441 Registered Office: Wilton Plaza, Wilton Place, Dublin 2, Ireland""",4
"Top Stories from Your Feed Your Quora Digest  -----   Question: How do I overcome the belief that I have to be a millionaire or billionaire to enjoy life?  Answer from Ethan Anderson Forget Buddha. Let\'s talk materialism.  The best food in the world will never come from a restaurant.  You don\'t even need top-notch ingredients.  What you need is a little know-how (not a ton--you want to be a cook, not a three-star chef) and...time.  So if you\'re not trading all your hours to make ends meet, and you can do some chopping and then periodically check in on your creation over 4-6 ",4
"Hi Asmita,  Neel Sharma sent you an invitation to connect 5 days ago.  How would you like to respond?  Accept: https://www.linkedin.com/blink?simpleRedirect=0Nkjp1d4NQj4IStj11c3RDqndv9ClRsDgZr6BxrklJrT9C9ClRsDgZsClArCBJpl9JrT9C9z0Mcz4Pdj0Sd3kQcj8UcjsOc3oZp4BKrSBQonhFtCVF9AlTkiR6qTpmfnBBiShBsC5EsOoMc3lvdzAMdzkTd3cSc3sNczwNdP8MdAAZp4BUrS9J9zgMnT9BoCRBrlZMu6lvtCVFfmJB9ClQqnpKqntBryRQs6lzoS4JoyRJtCVFnSRJrScJr6RBfmtKqmJzon9Q9DtLlQFVtPkNm6Rkhl51fmVBqSZkp6BJ9D9Lt65QtmQJt71BoSdxbmlQqnpKqjRx9CgObm5GtmVLoSdFbmlCr6dSdzRBfP9SbSkLrmZzbCVFp6lHrCBIbDtTtOYLeDdMt7hE&msgID=I6027182170634756096_500&markAsRead=  Ignore Privately: ",4
